param_Ne	param_log_time_split_AfrEur	param_log_time_admixture	param_log_time_Afr_ex	param_log_severity	param_Ne_Afr_anc	param_Ne_Eur	param_log_Ne_Eur_bn	param_Ne_Ame	param_log_Ne_Ame_bn	param_proportion_admixture
4.49979e+06	5.77641	3.70636	6.55005	-1.65471	735343	9.35908e+06	4.56045	2.38138e+07	3.91602	0.910559
1.4236e+07	4.63256	2.8876	6.65672	1.12227	1.95805e+07	7.14527e+06	3.38385	1.03767e+07	4.0126	0.615863
8.64536e+06	4.78899	2.84705	6.49417	1.67908	1.20102e+07	1.43627e+06	3.94129	1.97341e+07	2.17372	0.317907
1.15915e+07	4.62122	3.22053	6.62804	0.690859	225122	2.88724e+06	4.32183	2.54723e+07	3.76033	0.728133
1.78926e+07	4.5173	3.7502	6.5583	1.86502	3.77655e+06	5.32553e+06	3.49743	2.51946e+07	3.14313	0.446014
7.92039e+06	5.11901	3.03205	6.41669	0.136774	1.17297e+06	8.11246e+06	3.83785	1.68124e+07	2.42619	0.383627
1.37646e+07	4.76753	2.73331	6.47357	1.53455	68365.1	5.97106e+06	3.843	1.17065e+07	2.58651	0.529743
6.47992e+06	5.63457	2.9062	6.90242	1.04676	4.65875e+06	9.5066e+06	4.78013	1.77423e+07	4.01264	0.957526
1.00785e+07	5.20474	3.0031	6.63515	0.749486	1.5699e+07	4.49066e+06	4.87343	4.18554e+06	2.5741	0.762029
7.50657e+06	4.99158	2.57313	6.51321	0.369898	3.84812e+06	9.02257e+06	3.579	8.48674e+06	3.29946	0.785676
1.10995e+07	6.06214	3.38514	6.36145	-0.92947	1.09858e+06	5.85011e+06	2.92793	1.43877e+07	3.55891	0.768319
1.42474e+07	5.13837	2.69401	6.60435	1.05421	1.59424e+07	2.41934e+06	4.55506	3.09156e+06	4.30957	0.644728
4.45261e+06	5.44111	3.84038	6.85863	0.046917	3.0395e+06	6.50264e+06	4.3403	1.74466e+07	3.00783	0.776562
1.81058e+07	4.43387	3.85916	6.47386	1.38113	1.45493e+06	6.22421e+06	3.85485	1.46183e+07	3.28842	0.532498
3.14618e+06	5.21531	2.73393	6.22211	0.40453	1.42874e+07	607051	4.4031	489131	3.38611	0.916388
1.77177e+07	4.08103	2.74814	6.44925	0.437864	3.88428e+06	411442	3.46194	2.10967e+07	4.66103	0.621622
3.66748e+06	6.00229	2.73292	6.73858	-0.066265	7.74335e+06	3.05681e+06	4.91764	6.6162e+06	3.74158	0.903874
4.61041e+06	4.75247	2.9488	6.92765	1.27671	717615	1.82879e+06	3.9079	1.74802e+07	2.02692	0.636419
1.46639e+06	5.23458	3.29673	5.92167	0.089528	1.07905e+07	7.04203e+06	4.25022	1.83972e+06	2.61269	0.945089
1.58902e+07	4.94013	2.40579	6.53392	0.857267	1.76969e+07	1.65278e+06	4.28913	2.46646e+07	4.68731	0.439448
1.87751e+07	4.18717	2.38457	6.56532	0.779184	1.94518e+06	192351	4.06793	1.74466e+07	4.72198	0.799646
8.82803e+06	4.13921	2.81551	6.3918	-1.40064	1.22848e+06	1.96229e+06	3.35575	1.98594e+07	3.91486	0.800457
5.73654e+06	5.66979	3.33532	6.82771	1.11119	5.12818e+06	5.21803e+06	4.70387	9.12971e+06	3.221	0.746643
7.63517e+06	4.54084	2.56111	6.38175	0.54738	9.33144e+06	1.99597e+06	3.51489	5.88126e+06	2.0759	0.483686
9.43106e+06	4.09034	2.86673	6.04068	0.376167	9.24725e+06	3.72771e+06	3.2234	2.64908e+07	2.30129	0.315186
1.23822e+07	4.95976	2.69729	6.50466	1.94902	1.48032e+07	8.53315e+06	4.86469	8.53525e+06	3.04054	0.918741
1.35572e+07	4.8686	2.68791	6.21531	-0.803941	2.34222e+06	6.7183e+06	3.99045	2.74805e+07	2.20093	0.60053
3.96104e+06	5.22517	3.04316	5.69779	-0.198044	5.23552e+06	892944	4.38466	586874	2.18974	0.659889
1.12711e+07	4.46405	3.78842	6.5333	0.813201	1.38632e+07	2.86742e+06	4.45068	1.47569e+07	3.35703	0.244325
3.81028e+06	4.97392	2.58858	6.05096	-1.76534	2.60622e+06	8.38272e+06	3.9931	7.34052e+06	3.21876	0.977624
3.86429e+06	5.26617	2.17453	6.94308	0.396153	9.79356e+06	4.30614e+06	4.62311	405313	4.7633	0.966712
1.28828e+07	5.31603	2.55517	6.55781	0.881863	1.25817e+07	8.88425e+06	4.2827	1.4252e+07	2.14706	0.768591
8.12924e+06	4.06322	3.60294	6.64272	1.22389	1.44675e+07	4.34648e+06	3.5299	2.23803e+07	2.84336	0.820178
1.34394e+07	4.24364	2.36535	6.45686	0.633876	5.53182e+06	1.32942e+06	2.95577	2.83136e+07	2.63708	0.675144
1.28423e+07	4.61137	3.61961	6.60016	1.18556	27700.8	2.80307e+06	3.63756	7.00953e+06	3.51358	0.380018
1.0466e+07	5.90613	2.19089	6.55847	-0.390169	34280.2	6.25861e+06	4.73841	2.70863e+07	4.35766	0.66806
2.98462e+06	6.30227	3.32188	6.85559	-0.860385	3.41642e+06	6.81331e+06	4.3338	2.54507e+07	4.64702	0.933117
1.83558e+07	4.78739	3.45567	5.61221	-0.216195	5.4161e+06	2.10179e+06	3.59575	9.49631e+06	2.38208	0.677497
1.89043e+07	5.94387	2.1278	6.61713	1.77688	9.77938e+06	9.09052e+06	4.97116	1.57048e+07	2.92896	0.661452
5.00838e+06	4.32852	2.65998	6.96823	0.95018	1.21882e+07	3.45082e+06	3.16672	2.06687e+07	2.442	0.934164
6.92654e+06	5.859	3.01332	6.6709	1.65245	1.78613e+07	4.91073e+06	4.6005	2.5281e+07	4.43339	0.858743
5.86903e+06	4.1926	2.66573	6.5974	0.760136	1.91454e+07	9.11903e+06	3.52647	5.54422e+06	2.09968	0.932368
5.37014e+06	4.79059	3.15209	6.3359	-0.077938	2.70813e+06	3.13577e+06	3.84284	4.86696e+06	3.99506	0.925471
1.21636e+07	4.85944	2.30545	6.58745	1.65088	1.90597e+06	7.0109e+06	3.56896	2.14188e+07	3.00372	0.81848
7.99516e+06	5.31822	2.40132	5.84072	0.312486	1.22225e+07	8.39193e+06	4.21985	2.28475e+07	3.2197	0.882933
5.12117e+06	5.31521	2.16279	6.81644	1.08358	1.30653e+07	9.35757e+06	4.15317	6.37065e+06	3.42221	0.904496
1.74122e+07	4.39094	3.49093	6.31718	0.229944	670984	6.50187e+06	3.80552	9.35868e+06	3.9269	0.88191
8.4994e+06	5.11648	3.42567	6.58424	1.19337	2.1975e+06	7.13566e+06	3.86931	1.63669e+07	2.96444	0.714592
6.39504e+06	4.67534	3.85507	6.61748	1.80507	5.78175e+06	8.45853e+06	3.83131	2.88522e+07	3.11465	0.376966
1.30139e+07	5.78524	2.92956	6.51691	1.09421	1.19264e+07	1.30529e+06	4.90411	2.58604e+07	3.09833	0.577885
8.8062e+06	4.42011	3.47648	6.54729	0.986201	1.83905e+07	2.87335e+06	3.84897	2.56108e+07	4.17778	0.8139
4.69305e+06	5.30189	2.37466	6.97962	0.213592	4.22279e+06	7.75411e+06	4.08234	2.99638e+07	3.20338	0.928782
6.64905e+06	5.13237	2.68288	6.71615	0.879113	1.52375e+07	1.22931e+06	4.3616	1.58384e+07	2.51657	0.889763
1.82543e+07	4.273	2.47517	6.2809	-0.913756	1.15315e+06	8.10195e+06	3.11149	8.88332e+06	3.58605	0.784512
4.96781e+06	6.44195	2.52048	6.84725	1.43695	2.4376e+06	3.37122e+06	3.89245	2.13306e+07	3.80312	0.91266
8.15479e+06	5.45757	2.19387	6.45803	0.398076	5.85093e+06	5.29275e+06	4.35949	1.49767e+07	2.0339	0.639447
9.06339e+06	4.20882	3.29492	6.65526	0.898167	1.9805e+06	5.91169e+06	3.09527	280524	3.48101	0.809634
1.40984e+07	4.46601	3.82579	6.01949	-1.34323	1.97475e+06	6.28265e+06	3.13408	1.11386e+07	3.10646	0.641119
1.51994e+07	5.14714	3.24621	6.60668	1.65804	8.26307e+06	7.96942e+06	4.70887	2.45099e+07	4.34863	0.693529
1.22331e+07	5.55983	2.82438	6.09772	-0.473384	3.00285e+06	4.10199e+06	4.70231	1.97952e+07	3.73328	0.801531
1.14404e+07	5.62591	3.60836	6.53635	-0.491326	582111	3.7489e+06	4.77877	5.4383e+06	3.23589	0.370272
7.53598e+06	4.29314	3.21439	6.22676	-0.32858	3.98609e+06	1.83175e+06	3.24847	1.42019e+07	4.42238	0.880051
1.22833e+07	4.18422	3.51139	6.5108	1.48034	3.90716e+06	830495	3.59823	9.2823e+06	4.40367	0.773736
1.63219e+07	5.23515	3.88286	6.34042	0.600079	5.71959e+06	8.88202e+06	4.55541	1.67744e+07	3.43174	0.251854
4.27691e+06	5.86221	2.59429	6.6905	0.505286	1.12972e+07	8.70315e+06	4.35059	1.82463e+07	2.8351	0.860253
1.15915e+07	4.62122	3.22053	6.62804	0.690859	225122	2.88724e+06	4.32183	2.54723e+07	3.76033	0.728133
1.66783e+07	4.6541	3.04264	6.60529	0.966822	1.6077e+07	6.85314e+06	3.36753	1.7118e+07	4.29366	0.732142
1.0608e+07	4.4168	2.96307	5.22877	-0.971758	3.14551e+06	1.75119e+06	3.49	3.04541e+06	2.07795	0.830809
1.62764e+07	4.73627	3.32736	6.29829	0.474393	1.14224e+07	3.01405e+06	3.41784	2.35478e+07	4.56509	0.780252
1.44007e+07	5.81005	2.53703	6.35766	0.414417	5.67595e+06	8.40454e+06	3.88197	2.20064e+07	4.09394	0.753644
1.05523e+07	4.1955	2.07936	6.64466	1.46067	5.29494e+06	3.93e+06	3.50252	2.73746e+07	4.32422	0.915104
1.79119e+07	4.79813	3.20962	5.04906	0.301446	1.26108e+07	2.16611e+06	3.65406	1.1294e+07	2.7831	0.910616
6.98244e+06	5.31668	3.64051	6.34536	-0.661266	1.64685e+06	6.5373e+06	4.05357	1.83378e+07	2.66659	0.637025
5.73654e+06	5.66979	3.33532	6.82771	1.11119	5.12818e+06	5.21803e+06	4.70387	9.12971e+06	3.221	0.746643
1.80869e+07	4.55911	2.52798	6.42687	1.84285	9.22911e+06	9.85217e+06	3.73067	2.23977e+07	2.35817	0.624495
1.98251e+07	4.34382	3.35871	6.49409	0.728107	8.10835e+06	3.14199e+06	3.7836	2.75915e+07	4.25152	0.416424
1.57007e+07	4.42323	2.48313	6.65939	1.56505	1.80528e+07	6.57123e+06	3.65369	2.68325e+07	4.13114	0.922197
1.85599e+07	4.57077	2.80463	6.52611	0.866061	7.77148e+06	9.86032e+06	4.07436	1.92956e+07	2.25775	0.551601
4.98787e+06	5.37212	3.16642	6.85251	1.46682	1.83076e+07	1.33786e+06	4.67638	1.59233e+07	2.24107	0.122117
5.62471e+06	4.90631	2.3046	6.4389	0.577339	1.84707e+07	929524	3.84654	2.74307e+07	2.87063	0.9719
1.02903e+07	5.60902	3.50555	6.51353	1.59419	3.65119e+06	9.30776e+06	4.41861	759841	2.88317	0.43306
1.82041e+07	5.14486	3.51907	5.32537	-1.41076	2.99453e+06	8.98265e+06	3.8036	168243	3.54819	0.775663
2.79418e+06	5.00911	3.62978	6.6876	-0.644268	5.56278e+06	4.58749e+06	3.71684	2.21829e+07	4.556	0.88719
1.34933e+07	5.20931	2.38489	6.4751	-1.03164	419445	7.85385e+06	4.89665	7.34123e+06	3.37445	0.569441
1.97115e+07	5.94237	2.49766	6.05983	-0.046782	3.28203e+06	4.37398e+06	3.40904	6.0297e+06	4.55157	0.88114
5.06929e+06	4.64531	3.25394	6.93308	1.35388	1.88433e+07	2.74946e+06	3.5125	2.91064e+07	2.97972	0.738438
1.07964e+07	5.4888	2.08735	6.54586	0.301292	244658	8.28432e+06	4.95178	1.36605e+07	2.07186	0.935677
5.55503e+06	4.28396	3.14578	6.90599	1.16813	4.38334e+06	4.38426e+06	3.49656	2.63981e+07	2.69981	0.837827
1.19841e+07	5.01239	2.34641	6.63058	1.70719	1.63957e+07	4.48084e+06	4.51883	1.75192e+06	3.85438	0.728242
6.08898e+06	4.48626	2.32565	6.70236	0.873265	1.38471e+07	5.04892e+06	3.27001	1.3617e+07	2.56597	0.598863
8.01253e+06	4.5552	3.43521	6.86013	0.60827	8.31925e+06	4.29808e+06	3.70445	9.28789e+06	3.11688	0.80349
1.84343e+07	4.19882	3.48879	6.30821	0.44643	7.63107e+06	7.25536e+06	3.19443	1.50598e+07	2.60895	0.767197
5.53937e+06	5.29683	3.16146	6.62465	-1.34518	2.06338e+06	4.54453e+06	4.60088	8.75786e+06	2.25599	0.041047
1.51963e+07	5.70268	3.88314	6.50822	1.69862	4.19729e+06	2.9869e+06	4.79029	1.69814e+07	4.55204	0.821526
1.01076e+07	5.55362	2.23826	6.52835	0.08039	1.19788e+06	5.1169e+06	4.51129	2.29994e+06	2.36622	0.574101
1.28448e+07	4.98345	3.77846	6.67154	1.22381	1.89143e+07	5.51098e+06	4.49529	9.48293e+06	3.5526	0.574928
1.59492e+07	4.03234	3.60061	6.33487	-0.639071	1.28479e+06	5.53634e+06	3.02521	4.45677e+06	2.80371	0.512223
1.20462e+07	4.91052	3.55526	5.65207	-1.00949	3.51448e+06	7.29555e+06	4.13445	1.05972e+07	2.64018	0.816893
1.28013e+07	4.76592	2.53423	6.54958	-1.54306	129085	7.20731e+06	4.03824	2.04984e+07	4.49826	0.642482
1.78153e+07	5.24361	3.45703	6.25472	0.020445	3.0181e+06	1.79355e+06	4.29362	1.74163e+07	4.07019	0.850032
1.76148e+07	4.8637	2.75846	6.43784	1.87317	7.02764e+06	6.64662e+06	3.8849	2.58771e+07	4.83761	0.460847
8.1972e+06	5.42438	2.65963	6.5271	1.18763	1.83925e+07	6.91397e+06	4.42782	1.08867e+07	3.34308	0.640533
1.71769e+07	5.68782	2.31191	6.27045	0.231024	7.1544e+06	3.90577e+06	4.93389	9.78101e+06	3.71255	0.933929
1.72121e+07	5.54757	3.84031	6.38326	1.06038	1.74957e+07	9.5128e+06	4.38018	2.72239e+07	3.64827	0.620612
5.71324e+06	4.31492	3.27965	6.7986	1.58477	1.56562e+07	1.75578e+06	3.71051	1.2858e+07	2.84065	0.698945
1.17631e+07	6.51508	2.44834	6.57054	0.715175	1.21275e+07	7.76908e+06	2.46812	2.01832e+07	4.32216	0.780101
1.01731e+07	5.4486	3.28374	6.6715	1.71196	1.24439e+07	6.63846e+06	4.42504	9.76366e+06	3.31354	0.837
1.00785e+07	4.89371	3.16558	6.5727	0.683875	1.21727e+07	524632	4.72573	2.61238e+06	2.68016	0.251458
1.2934e+07	4.51236	2.7162	5.8096	-0.56843	3.40117e+06	8.48984e+06	3.46768	2.87148e+07	3.12819	0.85845
8.86176e+06	4.21716	3.5781	5.82286	-0.909427	3.25278e+06	1.87691e+06	3.16217	2.93808e+07	4.41	0.857613
5.32426e+06	6.29025	2.25627	6.46549	0.121414	4.14174e+06	8.90219e+06	3.70229	2.88944e+07	3.52606	0.914232
1.93108e+07	4.45794	2.75541	6.34708	-0.211243	891942	5.84813e+06	3.38168	3.11175e+06	2.59996	0.753113
1.31626e+07	5.7382	2.09428	6.4166	0.521519	7.10018e+06	7.00265e+06	4.06326	2.71108e+07	2.82926	0.767528
1.23112e+07	5.55739	2.78788	6.61873	1.69286	3.28417e+06	5.28923e+06	4.76255	4.92049e+06	2.22569	0.57972
1.11141e+07	4.53666	3.18839	6.56801	1.90117	2.31826e+06	7.43675e+06	4.28926	5.76182e+06	3.18459	0.984728
1.66628e+07	4.37665	2.49945	6.32942	-1.09401	1.52909e+06	4.54104e+06	3.87482	3.55445e+06	4.03625	0.88199
9.36422e+06	6.14973	2.13652	6.67696	0.932046	6.13419e+06	9.52375e+06	3.83368	1.23186e+07	4.06686	0.794389
1.11758e+07	4.32009	3.66039	6.68705	0.760937	1.2195e+07	9.99613e+06	3.23838	1.10147e+07	3.83971	0.869333
5.39248e+06	5.59724	2.47066	6.64085	0.444598	2.55049e+06	3.62956e+06	4.7788	7.84968e+06	4.80615	0.939236
8.92471e+06	5.26042	3.7101	6.5891	-0.166753	358099	9.26406e+06	4.51733	1.41747e+07	3.75453	0.69535
1.03612e+07	4.24976	3.36701	6.42456	1.54772	1.37873e+06	7.26667e+06	3.6205	7.04921e+06	2.71535	0.154121
7.43903e+06	5.33639	3.12806	6.67119	1.05946	5.93347e+06	4.38531e+06	4.40199	1.11734e+07	2.57263	0.466344
1.96472e+07	5.41111	2.92239	6.34848	0.659312	1.51198e+07	143266	4.82912	9.96017e+06	3.61617	0.723479
2.98906e+06	4.87503	3.09156	6.08574	-1.25771	3.80343e+06	5.49232e+06	3.89023	1.01777e+07	4.25271	0.977344
1.65234e+07	4.02568	3.11233	6.44324	1.62074	1.1126e+07	3.77892e+06	3.97668	2.65152e+07	3.64803	0.897862
1.75234e+07	5.23634	2.91787	6.56147	1.26424	5.10265e+06	1.47126e+06	4.79604	6.99927e+06	4.91604	0.899819
5.25304e+06	6.06796	3.12211	6.76131	0.970374	6.7612e+06	5.85746e+06	4.29691	5.39399e+06	3.97649	0.913639
8.6388e+06	4.76598	2.26815	6.60719	0.848886	1.78569e+07	1.12404e+06	4.39482	1.33567e+07	2.59324	0.898522
1.86459e+07	5.04246	3.21861	6.63431	0.672094	7.65303e+06	4.53759e+06	4.08198	1.04619e+07	4.23571	0.666225
1.85203e+07	4.67542	2.50115	6.53993	1.67984	5.9358e+06	1.72765e+06	4.08519	1.66224e+07	2.48833	0.594027
4.95248e+06	4.68384	2.42383	5.67155	-0.621323	3.71333e+06	8.87412e+06	3.40148	2.10562e+07	2.5497	0.94621
1.50034e+07	5.46913	2.35312	5.94085	0.161782	8.38668e+06	9.65721e+06	4.28289	1.8524e+07	2.14599	0.833938
5.42591e+06	4.70404	2.94868	6.7005	0.526562	1.47861e+07	646477	3.58818	1.02479e+07	4.34319	0.853672
3.44334e+06	6.14996	2.8145	6.24871	-0.764858	3.46014e+06	2.29997e+06	4.71706	2.22815e+07	3.64207	0.922227
1.97339e+07	4.44436	3.77404	5.87676	-1.11636	1.68902e+06	2.2197e+06	3.39365	2.28081e+07	3.08077	0.496285
1.45871e+07	4.07347	3.09907	6.36743	-0.115825	1.0908e+06	4.67082e+06	3.79888	9.05386e+06	2.94512	0.957203
1.44952e+07	5.68178	3.55666	6.57605	1.84139	1.98528e+07	6.45541e+06	4.72656	1.81663e+07	4.5567	0.86836
5.45084e+06	5.39906	3.87415	6.55394	0.7012	1.06581e+07	2.54331e+06	4.84645	1.01407e+07	3.03534	0.743962
1.94603e+07	4.83389	3.63574	6.24291	0.410312	1.30191e+07	2.54649e+06	4.05647	3.4409e+06	3.4642	0.787785
7.65625e+06	4.98153	3.12138	6.58927	1.53982	1.52398e+07	4.23021e+06	3.97227	2.69825e+07	2.99645	0.792123
2.54922e+06	5.65737	3.44919	6.28883	0.444993	1.97868e+07	1.2273e+06	4.96634	3.66174e+06	2.90805	0.758028
1.80869e+07	4.55911	2.52798	6.42687	1.84285	9.22911e+06	9.85217e+06	3.73067	2.23977e+07	2.35817	0.624495
4.42605e+06	4.89156	3.77172	6.48624	-0.144779	2.13934e+06	1.30424e+06	4.36865	2.69566e+07	2.99086	0.469731
1.21554e+07	4.8268	2.91096	6.59437	0.902199	1.35939e+07	9.55232e+06	4.36286	1.17021e+07	4.03166	0.612369
5.34639e+06	4.78068	3.7229	6.72482	1.84242	6.43513e+06	7.63092e+06	4.09816	5.23064e+06	3.06871	0.069606
1.08895e+07	4.35773	3.45734	6.28643	0.290791	3.69748e+06	7.54844e+06	2.99199	2.86041e+06	4.07988	0.802055
1.11362e+07	4.06092	3.22412	6.37137	-0.222727	3.5772e+06	605045	3.07767	2.47175e+07	2.41646	0.668955
6.95897e+06	4.06023	2.99495	6.47389	0.894821	1.13126e+07	5.50127e+06	3.19687	325806	3.06738	0.60514
3.92856e+06	5.06679	3.49049	6.38022	0.540026	1.70951e+07	2.37335e+06	4.06744	1.6711e+07	3.17802	0.893898
1.42091e+07	4.23234	2.13405	6.45962	-0.525071	1.77067e+06	7.25886e+06	3.20646	5.82231e+06	2.56329	0.798128
3.95666e+06	4.86738	2.91197	6.83377	1.21242	1.99294e+07	7.06843e+06	3.69309	1.94258e+07	3.29102	0.864625
8.81814e+06	6.31323	3.72253	6.48868	0.171492	1.88942e+06	8.68676e+06	3.72171	2.89322e+07	4.73826	0.852284
6.49144e+06	4.47451	3.05889	6.40737	-1.83319	2.76436e+06	1.90424e+06	3.63423	2.91106e+07	2.20435	0.825527
1.67824e+07	4.70651	2.44348	6.22657	0.35969	1.25992e+07	3.11059e+06	4.22327	1.95841e+07	2.06449	0.125337
1.72355e+07	5.73811	3.0148	6.41849	0.959757	8.52193e+06	9.10305e+06	4.94292	1.19203e+07	2.5094	0.284883
1.92886e+07	5.19893	2.45449	6.1434	0.322581	7.61318e+06	6.34601e+06	4.31707	7.85096e+06	3.68263	0.945338
8.14654e+06	6.36708	2.45566	6.49598	-0.27928	1.31709e+06	3.93972e+06	4.4569	8.80778e+06	3.38167	0.781041
1.37529e+07	6.07902	2.95293	6.40809	0.371304	6.73116e+06	6.3932e+06	2.1563	1.05891e+07	4.56793	0.830124
5.39248e+06	5.59724	2.47066	6.64085	0.444598	2.55049e+06	3.62956e+06	4.7788	7.84968e+06	4.80615	0.939236
1.03612e+07	4.24976	3.36701	6.42456	1.54772	1.37873e+06	7.26667e+06	3.6205	7.04921e+06	2.71535	0.154121
1.2701e+07	4.44784	3.46424	6.09552	0.491613	1.35034e+07	421499	4.06745	2.15533e+07	3.20963	0.679871
2.98906e+06	4.87503	3.09156	6.08574	-1.25771	3.80343e+06	5.49232e+06	3.89023	1.01777e+07	4.25271	0.977344
1.12519e+07	4.28325	3.73971	6.66092	0.70824	1.44231e+07	1.29612e+06	3.13915	1.15485e+07	3.98509	0.834389
9.76029e+06	4.27642	3.7276	6.50602	1.28126	1.02187e+07	3.5222e+06	3.82567	2.29243e+07	3.68316	0.350742
1.98512e+07	5.48584	2.73083	6.42604	1.96306	3.864e+06	6.88857e+06	4.29226	5.77188e+06	3.04769	0.74263
8.83528e+06	4.57398	3.67002	6.52891	0.809068	1.14653e+07	3.87033e+06	3.37923	6.97288e+06	4.12012	0.850372
1.20286e+07	5.42432	3.23492	6.5092	-1.92547	1.63548e+06	4.87042e+06	4.79125	1.05326e+07	3.69428	0.912392
1.81058e+07	4.43387	3.85916	6.47386	1.38113	1.45493e+06	6.22421e+06	3.85485	1.46183e+07	3.28842	0.532498
6.03304e+06	4.09455	2.47939	5.3521	-1.85064	4.09448e+06	434454	3.27665	1.23849e+07	2.03045	0.769127
1.87211e+07	5.01089	3.04235	6.26509	-1.23421	2.86597e+06	6.14915e+06	4.13464	1.62637e+07	4.35285	0.903924
1.62488e+07	5.6459	2.24997	6.50808	1.82194	1.69606e+07	3.2933e+06	4.74126	2.89555e+07	3.89906	0.85119
1.93948e+07	4.43893	3.57735	6.23251	-0.996723	1.75551e+06	732521	3.76613	1.81901e+07	2.55229	0.24285
9.08863e+06	5.02851	2.74198	6.57736	0.533987	3.33755e+06	4.02013e+06	4.82843	1.3958e+06	2.83585	0.761178
1.63704e+07	5.23475	2.11093	6.13243	-0.372297	3.74117e+06	9.7492e+06	4.07267	2.01343e+07	3.0808	0.793108
6.00462e+06	4.94236	2.15501	6.43992	-1.89454	2.49584e+06	4.7038e+06	3.93146	403730	4.63353	0.865743
1.58207e+07	4.72533	3.0122	6.41506	1.51316	161521	5.81623e+06	3.76031	9.39748e+06	3.25051	0.500063
1.01352e+07	4.15409	3.50512	5.01572	0.133963	8.98567e+06	8.45966e+06	2.83579	2.16277e+07	4.38694	0.969818
1.00056e+07	5.84377	2.68499	6.70513	1.4502	1.04194e+07	2.69807e+06	4.85277	2.70323e+07	3.07141	0.777189
9.06327e+06	4.95299	2.4624	6.49151	1.5317	8.55988e+06	157948	4.1628	9.00799e+06	2.98266	0.725355
1.87298e+06	4.14942	3.14814	5.08478	-1.68082	3.11813e+06	9.71008e+06	2.67295	2.78743e+07	2.76669	0.750399
2.62774e+06	6.20636	2.34005	6.90018	-1.80817	6.80657e+06	1.31898e+06	2.02607	2.60974e+07	2.46101	0.937687
1.14953e+07	5.1028	3.16366	6.5126	0.600031	1.69568e+07	6.894e+06	4.21854	4.92335e+06	2.10892	0.493493
1.22352e+07	4.79424	2.45439	6.64677	0.071173	167836	8.89084e+06	3.96639	1.64342e+07	3.66574	0.648718
9.16194e+06	5.86991	3.44543	6.20925	-0.732163	2.88488e+06	2.03891e+06	4.61077	1.67877e+07	4.26383	0.809494
9.67287e+06	4.66887	2.74398	6.84757	1.39576	4.77198e+06	6.14768e+06	3.82644	1.9734e+07	3.27269	0.72647
1.83591e+07	4.45022	3.86688	6.45975	1.07642	7.5928e+06	3.73429e+06	3.31248	1.83427e+07	3.48458	0.569307
1.74683e+07	4.97343	2.07663	6.52431	1.55615	1.75156e+06	2.50357e+06	4.06754	6.68374e+06	4.20268	0.40296
1.18675e+07	5.59991	2.3145	6.54242	1.16896	1.84643e+07	5.69283e+06	4.9613	1.45151e+06	3.88099	0.592987
1.28165e+07	5.15768	2.90938	6.26699	-1.13796	1.38524e+06	1.37005e+06	4.4119	1.5527e+06	3.89674	0.49271
7.88116e+06	4.34181	2.23124	6.52171	0.542815	1.27646e+07	6.43758e+06	3.42126	697799	3.52116	0.721007
7.45585e+06	6.22622	2.90704	6.62865	1.14851	1.76615e+06	2.32172e+06	2.66515	2.69257e+07	3.28532	0.808224
7.14184e+06	5.29898	3.79031	6.70709	1.50244	1.21532e+07	9.63301e+06	4.09678	5.37641e+06	2.83818	0.12189
1.43378e+07	5.31622	3.89864	6.37204	0.499727	9.00201e+06	9.58806e+06	4.80582	52604.5	4.574	0.267977
9.18323e+06	5.30655	2.639	6.54751	1.62343	3.96697e+06	7.93758e+06	4.94721	1.39707e+07	2.14942	0.065905
1.23268e+07	5.03777	2.56531	6.518	0.411127	1.48268e+06	7.78982e+06	3.8628	2.55778e+07	2.06781	0.524725
1.17518e+07	4.13056	3.2404	5.89625	-0.459519	3.91582e+06	1.09811e+06	3.10795	2.92531e+07	2.63807	0.481821
1.62799e+07	4.94797	3.88421	5.43147	-1.46662	3.7337e+06	696527	4.03403	1.70594e+07	3.85155	0.879802
1.78199e+07	4.19417	3.41869	5.77694	-1.85081	3.3848e+06	410851	3.48346	2.06187e+07	2.5414	0.650369
4.39107e+06	5.38484	2.987	6.46053	-0.380191	4.61735e+06	3.32343e+06	4.07074	1.09438e+07	3.40415	0.92233
1.30773e+07	6.40981	2.66405	6.55885	-1.26653	11254.1	4.42624e+06	2.50179	1.98212e+07	4.5412	0.768137
1.27658e+07	5.99565	2.51493	6.5493	1.33627	1.97357e+07	1.54325e+06	4.85474	1.92809e+07	3.45413	0.770719
5.40372e+06	5.43301	3.46537	6.60275	1.43923	8.69297e+06	2.57061e+06	4.43581	4.46221e+06	3.11316	0.42532
5.92464e+06	5.73244	2.26936	6.68704	1.34771	1.41251e+07	3.64504e+06	4.08763	1.27684e+06	2.8391	0.838036
1.62754e+07	5.71902	3.86995	6.49122	-0.107903	521602	4.0788e+06	4.88854	1.24638e+06	4.91486	0.67793
9.92446e+06	4.03777	2.15602	6.65891	1.20979	1.39789e+07	1.07152e+06	3.70483	9.4057e+06	2.52713	0.92214
7.66783e+06	6.19459	2.2065	6.4547	0.158837	3.03491e+06	6.03706e+06	4.09545	1.74302e+07	3.83692	0.91022
1.31615e+07	6.42594	2.31963	6.42776	-0.400824	956829	9.26885e+06	2.84909	2.88579e+07	4.24704	0.823041
9.17503e+06	4.07241	3.77677	6.41684	0.290619	4.18138e+06	9.93494e+06	2.82694	1.76398e+07	3.08043	0.501508
1.78138e+07	4.14389	2.85652	6.49539	1.47652	1.02788e+07	4.95054e+06	3.85974	2.90408e+07	3.4708	0.700187
